time,Est_V1,Est_V2,Est_V3,Est_V4,Est_V5,Est_V6,Est_V7,Est_V8
1986-02-21,12.197689,6.0688143,16.481094,7.576951,7.121356,8.545949,5.845273,5.597473
1986-02-22,4.5791054,3.588161,0.970152,2.041886,6.424353,10.270816,8.285609,6.723433
1986-02-23,9.230514,7.9054565,17.2034,8.589837,8.410591,13.800058,7.2387466,8.034833
1986-02-24,9.323924,7.8066096,9.599428,8.346977,9.954944,9.144792,8.715342,9.544008
1986-02-25,15.374266,15.650451,19.678085,15.062484,15.787885,13.134954,12.453818,11.947939
1986-02-26,16.26453,10.422659,22.62888,11.498198,8.322889,13.012069,7.035628,6.293377
1986-02-27,0.06651816,0.07554722,0.039207872,0.11154668,0.8906063,0.004369994,0.14628486,0.7941885
1986-02-28,5.3430552,5.312614,1.644996,4.482176,6.4728966,6.2201724,5.4578667,6.103892
1986-03-01,2.879259,2.6310809,1.9068699,5.1643076,6.3238797,3.6817071,5.8037534,5.384003
1986-03-02,4.000543,6.913732,0.64518714,2.7351785,9.499428,1.9285254,2.7773001,6.1264687
1986-03-03,0.7773621,0.38736832,0.60338604,0.99874467,1.4024976,3.6403356,2.8992157,2.8300815
1986-03-04,11.757777,12.466483,10.9165125,13.23697,16.842857,13.793273,17.83529,16.255919
1986-03-05,13.260999,10.750977,13.131531,9.990492,11.06478,6.356983,6.9999466,10.205093
1986-03-06,3.129782,2.3647678,11.379326,9.105639,7.4949512,9.972958,9.546491,7.6119294
1986-03-07,8.913758,8.887779,7.299931,8.156064,12.829034,9.596423,10.495442,11.602214
1986-03-08,6.8476863,8.329169,16.64983,14.517613,14.586707,17.249863,18.414577,12.562876
1986-03-09,16.339928,14.935387,14.981999,14.946409,15.522123,15.658326,14.561795,12.152654
1986-03-10,3.6773505,4.619003,4.8528576,2.9970744,7.128773,3.9939134,4.098324,5.756191
1986-03-11,9.779361,7.5624857,8.456271,8.283113,9.916556,12.450439,11.377827,9.871853
1986-03-12,3.137078,1.5280787,0.72818625,2.2393289,5.7781734,0.9704306,3.2050953,5.694516
1986-03-13,8.405157,4.8003707,12.528658,9.439477,5.8403068,12.275185,10.165327,9.3283
1986-03-14,6.1001844,4.1537547,5.99202,1.1605579,1.5636601,5.9488873,2.4104457,1.7446387
1986-03-15,15.91649,14.473572,12.844518,11.651395,11.19235,4.6478086,5.860712,6.201049
1986-03-16,1.9355828,0.747747,0.12508959,0.39569438,3.8116274,0.98965347,0.74679255,2.0775619
1986-03-17,0.6056353,0.27319938,1.1148183,1.9927963,4.5291424,2.9575303,3.0454173,2.9285085
1986-03-18,10.5869465,9.272066,12.559189,9.798895,11.2328005,12.972302,11.5347595,10.551448
1986-03-19,0.1157018,0.020241987,0.022129009,0.017187854,0.12689939,0.028355053,0.029932177,0.18819259
1986-03-20,0.15622136,0.029804418,0.1720577,0.30973825,0.16488859,0.7653625,0.6226114,0.6144393
1986-03-21,2.5277262,2.7102578,11.285866,9.529983,15.999089,10.46611,12.509557,14.255105
1986-03-22,9.072307,8.241149,9.901331,7.7848973,12.914795,9.178587,9.280331,9.697942
1986-03-23,0.030215537,0.008633307,0.012001852,0.013021531,0.16693369,0.025400786,0.031908493,0.24600995
1986-03-24,3.4090064,1.9824139,5.2006474,2.7469227,0.912544,4.2482777,0.74713266,0.76759255
1986-03-25,10.471036,8.379588,8.414237,3.517244,2.4980745,2.4712775,0.7678302,1.1501656
1986-03-26,0.01614836,0.042709272,0.021834249,0.051245656,0.4058487,0.0016871766,0.012455654,0.5008146
1986-03-27,0.0630154,0.21838707,0.06051005,0.15606822,0.5362466,0.07271576,0.13090517,0.7071809
1986-03-28,0.02350936,0.010679047,0.07666741,1.2088401,1.6003212,0.19866696,5.3722496,2.7631528
1986-03-29,14.63804,11.081024,9.970368,4.2803783,2.3403149,4.0479107,1.8091118,0.50052243
1986-03-30,9.147486,10.243797,14.208667,12.549146,14.024833,19.53367,14.935207,12.650929
1986-03-31,0.004248826,0.008082154,4.302664e-06,0.0048036342,0.028100953,7.671164e-06,0.0016290402,0.027413344
1986-04-01,2.9547293,3.2887628,3.8099196,3.1936889,5.325693,3.9749136,4.900023,7.5803485
1986-04-02,4.7507887,2.903197,3.9903312,1.6431938,0.93028086,2.838006,0.7049806,0.58261055
1986-04-03,5.326376,5.258364,5.4844356,0.9270338,6.402821,4.885767,1.1427532,2.9951823
1986-04-04,12.083744,9.071393,11.359261,6.429082,6.9457083,8.836892,6.5670724,8.091544
1986-04-05,0.06319086,0.087401584,1.3321985,0.43417957,0.90586424,1.9034638,2.0185351,1.159417
1986-04-06,0.19187713,0.118118644,0.089179955,0.102004826,1.4329097,0.019310866,0.08558897,0.84041053
1986-04-07,12.721524,7.5913773,9.850328,3.8626664,1.7332839,6.9846554,2.0079803,1.7643268
1986-04-08,7.8471956,3.4149146,5.3035755,3.9330962,6.8264427,2.0277128,2.204631,5.441599
1986-04-09,0.006149576,0.17810859,0.010748996,0.065722324,0.13996963,0.359256,0.035681643,0.15175314
1986-04-10,0.39453772,0.013655885,0.03889711,0.013645579,0.20775339,0.2608447,0.023233106,0.17880695
1986-04-11,0.33381462,0.082473405,0.04590853,0.24117927,2.0874207,0.03961789,0.16155203,0.80566275
1986-04-12,0.06323821,0.1854285,0.068851,0.37472516,3.7514088,0.8268086,0.4259979,1.2713411
1986-04-13,0.2100081,0.28038326,1.4630957,2.4256382,3.7137287,1.0248784,2.797374,4.5923696
1986-04-14,0.6969856,1.9293108,0.18096213,0.41898465,0.3356279,0.08436726,0.04251067,0.04739427
1986-04-15,0.9564837,0.29118842,0.1839981,0.15922612,0.19835773,0.30607152,0.013801219,0.1797903
1986-04-16,3.922946,8.438211,1.9198827,2.281749,1.326264,0.27723986,0.0837936,0.08974514
1986-04-17,0.0629097,0.47335064,0.0604034,0.08364279,2.689391,0.031045934,0.004861208,0.09720427
1986-04-18,0.4304959,2.5989866,0.9771611,7.121053,8.796143,0.85805476,6.3655815,9.666061
1986-04-19,2.2823265,0.962541,5.025583,1.9840144,0.19200054,3.1005821,0.7586905,0.20346062
1986-04-20,0.533504,0.009440524,1.6108534,0.054013833,0.028589718,0.109975636,0.063701585,2.4663625e-16
1986-04-21,0.0009617391,0.1788467,0.004924478,0.12719785,0.15126579,0.0027537637,0.009969981,0.14678001
1986-04-22,0.034745473,0.15619472,0.043704037,2.3775423,4.891104,0.876525,3.0470657,5.3988233
1986-04-23,6.478851,0.8249647,0.552736,0.062637225,0.06696328,0.033222236,0.033319205,0.0676312
1986-04-24,0.0,0.074224986,0.01658106,0.9319991,1.2525549,0.040311508,0.8970882,1.3589457
1986-04-25,0.061435547,0.5591168,0.32402202,1.0111295,2.293571,1.7213749,1.0717849,0.4977482
1986-04-26,0.60424495,0.042002894,0.05622713,0.91237104,1.8424048,0.044372275,2.1356463,1.9369835
1986-04-27,3.07137,9.82663,0.5174905,6.4960313,8.9372225,0.38739276,2.3865337,4.606979
1986-04-28,0.019034587,0.1280281,0.008113385,0.07532246,0.1645067,0.01176491,0.038437687,0.10862836
1986-04-29,0.16001198,0.06107725,0.90541834,0.8565179,0.80960417,4.7324433,5.338318,4.106485
1986-04-30,0.022507513,0.34154883,0.39296073,3.8345895,6.5382295,1.6036025,4.2596765,6.4373918
1986-05-01,8.180172,2.8543155,1.2878397,1.6169876,5.771944,8.609199,6.6912766,5.844449
1986-05-02,0.02559549,0.16275832,0.043294758,0.15209366,1.5785713,0.05647273,0.017884716,0.46303928
1986-05-03,0.038584378,0.09476983,0.07805292,0.040238388,0.6017353,1.468272,0.04317964,0.13727158
1986-05-04,5.367563,5.1547766,3.127514,4.9974284,5.424847,0.53805184,4.015034,2.8107867
1986-05-05,8.411384e-05,0.007901196,0.0036065225,0.0027611433,0.019019803,0.06613017,0.009601781,0.007217062
1986-05-06,0.034512185,0.17514828,1.178627,2.9098468,1.374986,0.9524199,2.405773,1.2865168
1986-05-07,0.67807037,1.7502577,0.34530127,1.1131524,0.06869217,0.002170698,0.017442277,0.01024069
1986-05-08,0.0,0.0,0.029123735,0.0011768428,0.0,0.0,0.00019779969,0.0012858904
1986-05-09,0.0,0.0,0.0,0.0,0.0,7.1273884e-05,0.0,0.0
1986-05-10,2.3631256,1.0505785,2.0336206,0.30789956,0.0376417,0.976293,0.3293409,0.023694277
1986-05-11,0.0076250355,5.8442303e-05,0.006571012,0.0,0.015394467,0.00044525947,0.0,0.0
1986-05-12,0.0088794,1.0857318e-16,0.0028255843,0.00029408996,0.006706783,0.011641539,0.00010595146,1.2897441e-16
1986-05-13,8.925783e-16,0.0041159806,0.033550475,0.0006266059,0.01563932,0.0011079838,0.011420316,0.017504372
1986-05-14,0.054046407,0.0004249988,0.00098064,0.0,0.038959034,0.00041306048,4.972348e-05,0.0
1986-05-15,4.3188405,1.9508805,0.63920873,7.4229217,12.108877,1.0716445,5.6856294,8.311506
1986-05-16,2.6648746,0.23924355,12.029742,0.5950012,0.0,1.1483696,0.41956145,0.003922755
1986-05-17,0.11542896,0.44561648,0.021554835,0.010483916,0.40659657,0.00031190395,3.42019e-05,0.0
1986-05-18,0.015281334,0.0,0.006859564,0.0,0.0012481803,3.6799698e-05,0.010826547,0.0010272693
1986-05-19,0.0,0.0,0.0,0.0029944768,0.0,4.2054133e-05,1.0800602e-05,0.002828959
1986-05-20,3.2703373e-16,1.8901956e-16,0.0037754413,0.00073736743,0.00033518815,6.4813816e-05,0.0022797503,0.00046440525
1986-05-21,0.0066114594,0.26059842,0.03570895,0.3346142,0.4342728,0.00016923124,0.010372262,0.29125664
1986-05-22,0.0024649426,0.0074332827,0.03562405,0.004073968,0.088722765,0.00425427,0.040006563,0.005045383
1986-05-23,0.0021286793,0.0011600893,0.00041192464,0.0,0.010798829,2.08972e-06,1.4400803e-06,0.0
1986-05-24,0.0068848217,5.368224e-17,0.019462895,5.639473e-17,8.395162e-06,0.00028750728,0.00029478647,5.5459006e-17
1986-05-25,0.006762662,0.004458375,0.054523565,0.010975997,0.01513668,0.00086914375,1.8001003e-05,0.009555512
1986-05-26,0.820561,0.023196623,1.8849033,4.2044053,2.4269667,0.69514126,7.116137,3.0840836
1986-05-27,0.00029974617,4.1866708e-16,0.023067093,4.762382e-16,0.014357984,0.001064621,0.0021019739,0.00033049512
1986-05-28,0.001324823,0.0007437795,0.009586004,0.0,0.016204769,0.00014489406,0.005335472,0.00019297154
1986-05-29,0.0035921128,0.1259735,0.037700854,0.15904091,0.24913739,0.0004267274,0.00557567,0.17378058
1986-05-30,0.0,0.010199039,0.0,0.00022322538,0.0,0.0,0.0034901209,0.0
1986-05-31,0.81972224,2.7234228,0.25918007,1.2285025,0.84812564,0.0037022205,0.0017987147,0.0011702187
1986-06-01,1.4694176,0.3977148,0.03292088,0.023226868,0.002869879,0.0042637987,0.0403713,0.046296928
1986-06-02,0.006168363,0.0,0.004338213,0.0,0.0,0.2763163,0.02398784,0.009740649
1986-06-03,7.3506326e-17,0.0028217374,4.3122103e-17,4.6228074e-17,5.3722125e-17,1.0775901e-06,6.549399e-05,5.373709e-17
1986-06-04,0.0,0.0,0.0,0.0,0.004661684,0.0,0.0,0.0
1986-06-05,0.0,0.009119436,0.0015818368,0.00062051683,0.0001628536,9.493055e-07,0.018195407,0.0
1986-06-06,0.010280195,0.0074530686,0.0005990733,0.0,0.00203567,7.9603895e-05,0.07339698,0.014650562
1986-06-07,0.0,0.0,0.0,0.0005398462,0.002367507,0.00028628221,0.0,0.0003892632
1986-06-08,1.1382495,0.8008055,0.08717212,0.17298752,0.034559406,0.00057367206,0.0012768317,7.3277397e-07
1986-06-09,0.12039512,0.025557552,0.079093,0.003822598,0.00072266284,0.00023161339,0.0,0.004084713
1986-06-10,2.7006738e-16,0.0039487393,0.01159599,1.6442631e-16,0.004114572,1.5797475e-16,8.243998e-06,1.9246145e-16
1986-06-11,0.0,0.0,0.034052514,0.00040429688,0.005903443,0.005805745,0.006208774,0.0051156045
1986-06-12,6.1523286e-05,8.2922765e-05,0.0003581554,0.0007130017,0.0153344795,0.020705255,0.014881472,0.00013883013
1986-06-13,3.2693563,2.6714146,0.5871495,1.4676223,1.0540708,0.139361,0.33956787,0.39166358
1986-06-14,0.0,0.0,0.009444685,0.014834241,0.0012417586,0.0001420599,0.010591933,0.0020086889
1986-06-15,0.2526609,0.04955734,0.015032782,0.0042468035,0.07341304,0.00044589705,0.04559635,0.014193763
1986-06-16,2.7708361e-16,0.00092568336,0.012330822,0.009049455,0.073886015,0.0030799336,0.004202506,0.0013909542
1986-06-17,9.9582044e-17,5.711952e-17,0.027720606,5.992088e-17,6.791087e-17,6.2906775e-17,0.00016762796,7.29798e-17
1986-06-18,0.01162101,0.2382009,0.24996014,1.8889774,1.6393374,0.44731063,3.1447303,1.9257215
1986-06-19,0.024583148,0.0035632998,0.38546443,0.028359963,0.0027611114,0.21371943,0.09513474,0.0019497967
1986-06-20,0.013846646,1.6465672e-16,1.4815529e-16,1.503864e-16,0.0017506762,1.3835097e-16,3.6639995e-05,1.686579e-16
1986-06-21,8.174024e-16,4.984236e-16,0.028654898,4.7955903e-16,0.004600614,3.7151352e-05,5.002608e-16,0.03419471
1986-06-22,3.8072096e-17,2.1666343e-17,0.0018526701,2.0482575e-17,0.0070412145,8.906769e-05,0.00012485447,2.336176e-17
1986-06-23,0.0,0.007569089,0.023707641,0.0,0.0014860391,0.0011624969,0.00031117682,0.0
1986-06-24,0.0,0.01862135,0.0010238074,0.0,0.0023410204,0.0073139193,0.0009519293,0.0
1986-06-25,0.26300907,0.7396252,0.47245362,2.4042265,2.3218277,1.18675,3.893223,2.9521077
1986-06-26,0.0,0.0,0.003977035,0.0,0.015984567,7.562822e-05,0.00031778807,0.0
1986-06-27,0.0049138446,0.023668878,4.390937e-05,0.004302424,0.028504515,1.6882244e-05,0.00019235996,0.0013335054
1986-06-28,0.0006152329,7.2200215e-17,6.779506e-17,7.068235e-17,8.2122074e-17,6.4312935e-17,7.3433885e-17,8.013827e-17
1986-06-29,0.0029774087,0.0,0.010623605,0.0049929493,0.000101783495,0.0,1.2583913e-06,0.0
1986-06-30,9.782418e-16,0.010961326,0.031862006,0.00029727712,0.015369309,0.0058706338,3.2975993e-05,6.253517e-16
1986-07-01,0.0985746,0.0003373986,0.06546935,0.0,0.017193424,0.00030003831,0.00065404724,0.0
1986-07-02,0.23496298,0.0067469664,0.053034253,1.3152387e-15,0.037617527,0.005024352,0.0009662492,0.020965336
1986-07-03,1.8062194e-16,0.00036274013,0.0007214071,6.636364e-06,0.00030593766,9.688705e-05,3.123804e-05,1.5505044e-16
1986-07-04,7.4191e-17,7.226756e-17,5.2723046e-17,5.0021878e-17,0.0026576908,0.00013366003,6.158334e-17,6.540851e-17
1986-07-05,0.028619234,0.25109124,0.0058444296,0.0024618667,0.019608231,0.00020407936,9.4318356e-17,0.0016251808
1986-07-06,1.9599414,0.24148808,0.039371017,0.46066672,3.6923282,0.025941277,0.5117289,0.7946096
1986-07-07,0.0,0.0,0.0,0.0,0.0,0.0012822388,1.367136e-05,0.0
1986-07-08,1.2691507e-15,1.254665e-15,0.052765362,9.160529e-16,0.011437569,0.00024290514,1.1499954e-05,1.0867423e-15
1986-07-09,0.0,0.0,0.0,0.0,0.0033163768,0.0,0.0,0.001537508
1986-07-10,0.0,0.0056483904,0.0126811545,0.0,0.0044751684,0.022763485,6.094975e-05,0.0
1986-07-11,0.0086580515,0.004283252,0.0,0.0009937057,0.004885629,0.0,0.0,0.0
1986-07-12,3.9112233e-16,3.9691006e-16,4.364198e-05,2.87753e-16,2.7682887e-16,2.0478834e-05,2.3114908e-05,1.29693935e-05
1986-07-13,0.00425241,8.7636146e-17,0.0046248506,5.936301e-17,4.51522e-17,0.0001287548,6.801827e-17,6.899645e-17
1986-07-14,5.8001947e-16,5.918199e-16,0.0108824195,4.2373016e-16,0.013382659,0.009609873,9.084963e-05,4.9253494e-16
1986-07-15,0.029677726,0.0061426857,0.02596233,0.009534763,0.015428166,0.0056481217,0.008978217,0.009787653
1986-07-16,0.006585227,0.24271029,0.01297969,0.15783973,0.31211573,0.00074251305,0.07922686,0.20802969
1986-07-17,0.0036961406,0.0,0.0,0.0,0.0037696268,0.00026971052,0.00059799757,0.0
1986-07-18,0.00032430547,0.002604133,3.4746837e-17,4.6646812e-05,0.0008005896,2.5053036e-05,3.576399e-17,3.725771e-17
1986-07-19,1.9828758e-17,1.9216423e-17,0.00031169856,0.00010797311,0.00011095459,3.1503419e-06,2.9324881e-05,1.7466071e-17
1986-07-20,0.002384893,4.4964145e-17,0.006918834,3.1946516e-17,0.004982593,1.760989e-05,8.11132e-05,1.4750339e-05
1986-07-21,0.049837448,0.5892038,1.0267513,3.8912117,1.254119,2.9231477,3.9679945,1.5024214
1986-07-22,0.9913313,2.4060936,1.1945368,0.71418244,0.30287316,0.17723392,0.042668387,0.06224707
1986-07-23,4.93283,1.4063939,0.81109554,1.4505124,3.6028163,0.968361,1.172658,1.7259414
1986-07-24,0.030966492,0.51468384,0.014241936,0.5590974,3.1310287,0.23771203,0.25920567,0.82098794
1986-07-25,0.00549003,0.39895386,0.00016147534,0.23508789,0.2953506,1.6408065e-17,0.023038864,0.27535334
1986-07-26,0.0,0.0,0.005087418,0.0,0.0,0.00030168114,1.7662562e-05,0.0
1986-07-27,0.0,0.0007753445,0.00013259592,0.0,0.028809195,0.0059387763,0.0,0.008084546
1986-07-28,0.0011928211,0.0058504133,0.003631789,0.0,0.0034456933,0.0048275357,0.17619744,0.1788261
1986-07-29,0.0,0.0,0.01313911,0.0011662073,0.030624311,0.00033200724,0.007474952,0.0011560968
1986-07-30,0.019612577,0.00059171347,0.021611508,1.1806974e-16,0.0006256587,0.00079116784,0.0009379438,7.56741e-05
1986-07-31,0.0,0.0,0.0009601236,0.0,5.1578176e-05,0.0005466853,0.0,0.012072983
1986-08-01,4.0615825e-17,3.610131e-17,3.5498062e-17,3.680871e-17,3.4764886e-17,2.4731118e-05,9.2489705e-07,3.8177697e-17
1986-08-02,0.0027194507,2.2106702e-16,0.00079372094,2.2053059e-16,2.066695e-16,0.0043838383,0.00012694199,2.2443435e-16
1986-08-03,0.0,0.016987365,0.005845498,0.0042696223,0.036569603,5.166698e-05,1.9422838e-05,0.0
1986-08-04,3.9487776e-16,0.00051874545,0.040117983,0.0019779953,0.010432252,8.0568876e-05,0.0024448046,0.0043325364
1986-08-05,0.0,0.056612704,0.009465338,0.036023814,0.050681375,0.008960911,0.0013921682,0.038318794
1986-08-06,0.31125563,0.014062844,0.00015558423,0.0027290431,0.0033252966,0.0,0.0010662079,0.0013709984
1986-08-07,1.3061484e-16,0.0020316837,0.008121348,2.6347423e-05,0.015632844,0.0001673482,0.00026399313,0.0012871252
1986-08-08,0.0,0.01509782,0.00790579,0.0043737153,0.024364896,1.5397109e-05,0.00020347735,0.0
1986-08-09,0.032473903,0.034362923,0.006227012,0.0037955302,0.07363258,7.720353e-05,8.729044e-05,0.0005313518
1986-08-10,0.0011924666,0.15237783,0.013241206,0.15346208,0.19141346,6.314958e-06,0.01752989,0.14861849
1986-08-11,5.929533e-16,5.0346585e-16,0.0031794459,0.01132672,0.078173935,4.4558945e-07,0.014872611,5.67778e-16
1986-08-12,7.082141e-17,0.0076678647,0.010732191,0.0027124188,0.014208786,8.088693e-17,7.2486896e-17,8.1538555e-17
1986-08-13,0.013709275,0.006884609,0.008343089,0.00010400298,0.0047144494,0.00050574914,0.0011009381,2.5453176e-16
1986-08-14,0.0,0.0,0.00025560267,0.0002736421,0.004604854,0.00055058254,2.4047324e-05,0.0
1986-08-15,7.639532e-17,0.17169322,0.000935164,0.089222096,0.19797027,5.5824094e-05,0.00067286263,0.08556293
1986-08-16,0.0018751107,0.0,0.0003714637,0.0,0.0046105334,0.0069836755,0.0039519332,0.00094737625
1986-08-17,0.280086,0.30386847,5.3552938,0.80940205,0.32900155,1.5406758,0.49598396,0.14226906
1986-08-18,0.10635149,0.09629555,0.7570059,0.51473117,1.5409871,1.543795,0.6507811,0.88581294
1986-08-19,29.28697,17.094067,22.240343,17.60158,17.482878,12.860673,21.113796,21.028336
1986-08-20,17.641981,11.357014,6.9172316,4.4296756,4.052867,1.3744212,2.3256176,2.3047469
1986-08-21,0.0,0.00024365798,8.8905275e-05,6.9335324e-06,0.0,0.0,8.645632e-05,0.00012377326
1986-08-22,0.0,0.001169488,1.111316e-06,6.257294e-05,0.030921653,0.0058054114,0.0005145169,6.5838394e-05
1986-08-23,0.016532388,0.008296984,0.0036027953,0.00320122,0.0122443335,0.00072294567,0.0,0.0036214984
1986-08-24,0.008104316,0.010161789,0.007259596,0.0033874917,0.09426428,0.0010894059,0.000994823,0.060612544
1986-08-25,0.012432153,5.883198e-16,0.0112759685,5.785495e-16,0.010546554,0.000602983,0.00056076597,0.03287141
1986-08-26,0.009124917,0.19875751,0.023057709,0.17696053,0.2345262,0.0012017966,0.011705003,0.18101448
1986-08-27,0.0063187773,0.042414196,0.09621385,0.08683193,0.15392098,0.0007698879,0.040064014,0.08674244
1986-08-28,0.0,0.011866617,0.016080443,0.012887165,0.051829718,0.0005011923,0.005733938,0.008892837
1986-08-29,6.383037e-17,0.0068841274,0.005441014,0.022344608,0.03258638,3.1989894e-05,0.0047259936,0.010161124
1986-08-30,0.0,0.0,0.04270684,0.005094688,0.008377,0.0002591081,0.000113424,0.0
1986-08-31,6.935258e-17,0.0003021303,5.5822337e-17,0.00061576156,0.00092956814,0.0027272375,0.0008895316,0.0015027021
1986-09-01,0.0,0.0008271261,0.0024555018,0.0,0.00081313046,0.001988039,0.0006768534,0.0
1986-09-02,0.0007581089,0.0013825317,0.023896426,0.0010134167,0.0031572906,3.7009904e-05,0.001048084,0.00011360086
1986-09-03,2.5147092,0.69895273,0.84763587,0.15895219,2.1506937,0.033023126,0.0072696474,0.095341325
1986-09-04,0.024282848,0.0,0.043346386,0.0,0.002879142,0.27549073,0.07964834,0.0019640403
1986-09-05,0.106060214,0.31536427,0.028728643,0.00019613758,0.06619969,0.015083006,0.00023050066,0.0009576612
1986-09-06,0.0,0.0,0.004039103,0.0022255338,4.459457e-05,0.01294845,0.00075040455,0.00035952503
1986-09-07,0.0,0.03819857,0.021745011,0.009947502,0.7009506,0.0,0.0022880507,0.5903813
1986-09-08,0.0068183104,0.06537145,0.042172186,0.01423174,0.17218131,0.75306565,0.092600495,0.099917054
1986-09-09,1.6720485e-16,0.009246829,0.024897799,0.00054736884,0.0032673327,0.026742375,0.042711392,0.027425095
1986-09-10,0.0,0.0,0.031429987,0.0,0.0,0.010568832,0.0010228362,0.0
1986-09-11,0.009370099,5.572999e-19,0.020998646,8.814027e-19,0.005117989,1.0141783,0.17040591,0.01916012
1986-09-12,0.0,0.018693488,0.01056754,0.004243905,0.049133934,0.026280658,0.022850923,0.013321271
1986-09-13,0.010339244,0.00026742165,0.0009510787,0.00094231346,0.0019673938,0.0,0.0006952388,0.000920135
1986-09-14,2.750387,1.7317863,0.18771656,0.48438838,3.890246,0.02255913,0.041461594,0.34603783
1986-09-15,0.0,0.06993559,0.46038735,2.0725787,2.4231255,1.6097878,4.2824116,2.489697
1986-09-16,0.06629523,0.49526504,0.75642097,2.2657766,1.7595268,3.9620404,2.4685335,0.6467888
1986-09-17,2.072439,4.145289,0.5476669,1.4964367,1.8583508,3.1463625,2.204412,2.8069618
1986-09-18,0.23838498,1.1473458,0.020045497,0.07694823,0.24113418,0.30240822,0.0051002507,0.067833744
1986-09-19,15.927153,13.667281,32.120995,20.332489,10.698379,34.820522,17.018337,5.7731233
1986-09-20,43.421062,30.964582,37.21426,26.795605,24.139929,20.351324,15.703692,15.972375
1986-09-21,28.995783,14.611454,28.437021,10.834825,4.962419,20.627377,2.620031,1.0199684
1986-09-22,3.1693132,2.083374,19.95489,8.578723,5.7537055,4.3051248,13.724262,5.9598384
1986-09-23,1.4371598,2.5463243,0.9513553,2.3165128,1.5522541,0.21922296,0.039602004,0.38139096
1986-09-24,0.04830625,0.5215123,0.0230105,0.109594926,0.19558121,0.0006303927,0.0023023884,0.099661164
1986-09-25,0.033249397,0.06840926,0.0502357,0.07968256,0.24168602,0.022163192,0.023681281,0.061341424
1986-09-26,0.4038538,2.911762,0.04406449,0.030875633,0.72489065,0.004310862,0.0003911616,4.801586e-16
1986-09-27,0.11366514,0.042202722,0.034329534,0.003502541,0.042582024,0.02355665,0.00013819837,0.0010634137
1986-09-28,1.0991844e-05,0.10937049,0.054145005,0.058497738,0.1727006,0.00032441528,0.015229056,0.05499497
1986-09-29,0.015626224,0.00068983535,0.10522356,0.0070025716,0.032088555,2.9679897e-05,0.0019348523,0.010414107
1986-09-30,0.0,0.0027722265,0.03315539,0.00019263822,0.009002213,0.00030979916,0.0,0.005242602
1986-10-01,0.0006774537,0.117454186,0.032735903,0.12792437,0.18224788,7.4989184e-05,0.0011793188,0.15075882
1986-10-02,0.0,0.004309982,0.011810897,0.00417009,0.018285938,3.518592e-06,0.0011294886,0.0020039892
1986-10-03,0.053872265,0.026258053,0.07960891,0.011634991,0.011619894,0.01507804,0.0025726152,0.026139492
1986-10-04,0.13805869,0.017289024,0.13844326,0.0049180933,0.0141680045,0.0002998976,4.0469215e-16,0.00990372
1986-10-05,6.2395454e-16,0.023563022,0.001975475,4.07197e-05,0.08185773,0.0044985362,0.000103559476,5.7576624e-05
1986-10-06,0.14408119,0.12548038,3.4344144,3.6194613,4.616951,4.0129013,4.349108,4.99355
1986-10-07,0.6662161,0.5290236,0.74034,1.0622351,2.8160965,3.3127496,2.1521997,2.111582
1986-10-08,0.06630615,0.5572719,0.24395198,0.56891876,0.14417832,1.2498144,0.8650335,0.2133533
1986-10-09,0.00038086151,0.00031458258,0.038688436,0.11617668,0.10153106,0.074833035,0.24347256,0.1401909
1986-10-10,1.2002455,1.3680493,0.10528653,0.038898867,0.018360728,0.016786207,7.5128117e-16,0.00013765733
1986-10-11,8.925773,4.301686,8.199903,7.119374,7.3731923,19.16081,12.776455,9.898991
1986-10-12,1.5073779,1.2605194,3.7393527,0.902567,0.9283679,0.37694544,0.14671361,0.36191607
1986-10-13,0.0,0.02556597,0.013225074,0.0026220651,0.0831592,4.3473192e-05,0.009989377,0.03275376
1986-10-14,0.00021705074,0.00028426512,0.00799573,0.0018655825,0.005174996,0.0057841293,0.0011383921,0.0048085554
1986-10-15,0.009681411,0.0047247387,0.03340035,0.00947444,0.025991697,0.006075733,0.00066201884,9.536982e-17
1986-10-16,0.0,0.0040325928,0.00044163002,0.0,0.0242375,0.17666177,0.04698422,0.099319726
1986-10-17,0.029979391,0.13046497,0.014684657,0.40754443,0.48770803,0.21001466,0.44021145,0.5282853
1986-10-18,0.09832825,0.02261426,0.09765343,0.029470636,0.05543011,0.022541698,0.022194562,0.030555818
1986-10-19,4.194004,2.1850302,0.6922007,1.5471767,0.40600517,2.7345436,1.1726822,0.086868785
1986-10-20,0.0035169504,0.0,0.017617276,0.0,0.0031931433,6.6004366e-05,9.5746356e-05,0.0030077442
1986-10-21,1.7834444e-16,0.0007330941,1.6616574e-16,1.6188258e-16,7.418021e-05,0.015888002,1.5361987e-16,0.0009771914
1986-10-22,0.037537046,0.14794804,0.011937238,1.1856377e-16,0.006025621,0.0015331523,0.00033026648,0.00078682124
1986-10-23,8.2326355,4.4648504,9.160484,4.676218,1.0508207,0.8319087,0.12628691,0.06937592
1986-10-24,0.010124102,0.018884646,0.03862825,0.0962564,0.1478983,0.08253791,0.23719469,0.12053559
1986-10-25,0.00043438817,0.0026692837,0.0021594071,0.0011218785,0.08997745,0.15434827,0.032668605,0.06926667
1986-10-26,0.021509176,0.000437763,0.009018622,0.0010890231,0.021770013,0.00050785014,0.0046768724,0.014301719
