z,Est_V1,Est_V2,Est_V3,Est_V4,Est_V5,Est_V6,Est_V7,Est_V8
1981-06-28 12:00:00,0.00024335773,0.0008215243,0.00086803554,0.0007576432,0.00079420116,0.000907816,0.0011564349,0.00048269468
1981-06-29 12:00:00,0.00041859673,0.0013947956,0.0015031528,0.0012909024,0.0013445929,0.0015747336,0.0019706257,0.00081511564
1981-06-30 12:00:00,5.1899602e-05,0.00020322416,0.00018016312,0.00018212952,0.00021712185,0.00018540166,0.0002722317,0.00012871409
1981-07-01 12:00:00,0.0044299527,0.0056982283,0.0062262416,0.0029741318,0.000642359,0.007678366,0.0066108,0.00692577
1981-07-02 12:00:00,0.015492292,0.021525713,0.021260083,0.011048162,0.0025454764,0.025842033,0.024253638,0.027194748
1981-07-03 12:00:00,0.0146203395,0.019623365,0.021087265,0.010622119,0.0023990523,0.026600877,0.024231063,0.026607942
1981-07-04 12:00:00,0.020597802,0.025339602,0.029981045,0.013851818,0.0029389353,0.038020637,0.03204038,0.03352852
1981-07-05 12:00:00,0.069603175,0.08355429,0.09976329,0.04266583,0.008573493,0.124837756,0.09308264,0.08943947
1981-07-06 12:00:00,0.008283242,0.009447686,0.012160989,0.005197534,0.0010100183,0.015418725,0.011979779,0.011375749
1981-07-07 12:00:00,0.032650206,0.034382876,0.047318716,0.01870854,0.0034694737,0.057501804,0.041905683,0.038238015
1981-07-08 12:00:00,0.0010291297,0.0013576742,0.0014721608,0.0007090972,0.00015609356,0.0018434637,0.00157688,0.001675732
1981-07-09 12:00:00,0.0010290291,0.0013954776,0.0014448595,0.00073011976,0.00016451992,0.0017969125,0.0016346722,0.0017870215
1981-07-10 12:00:00,0.01795696,0.02400842,0.037503283,0.017609889,0.0034189324,0.08769643,0.06556487,0.052701727
1981-07-11 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-07-12 12:00:00,0.013520856,0.01841939,0.025779838,0.012439276,0.0025320838,0.054752167,0.042290222,0.03608422
1981-07-13 12:00:00,0.021944378,0.02820267,0.030187557,0.014324744,0.003054702,0.036791258,0.031307887,0.032294285
1981-07-14 12:00:00,0.0049823113,0.0067022457,0.0068803024,0.0034402886,0.0007723378,0.00837461,0.007540093,0.00820957
1981-07-15 12:00:00,0.004368177,0.0050237095,0.0064188624,0.002769999,0.0005425608,0.008156491,0.0064037624,0.0061369753
1981-07-16 12:00:00,0.0011962544,0.0014308521,0.0018794275,0.000840283,0.00017326053,0.0025539875,0.0020616832,0.0020525157
1981-07-17 12:00:00,0.020626029,0.026006619,0.029638438,0.01393664,0.0029625492,0.037273087,0.031651005,0.032707267
1981-07-18 12:00:00,0.027399328,0.037722167,0.03842485,0.019688018,0.004565365,0.0475583,0.043736663,0.048912644
1981-07-19 12:00:00,0.036913984,0.04716195,0.049427185,0.02322555,0.004981164,0.05799143,0.04909846,0.051063433
1981-07-20 12:00:00,0.010268145,0.011410314,0.017187914,0.0064666863,0.0012072728,0.024242284,0.015182301,0.013259229
1981-07-21 12:00:00,1.427857e-05,1.5365553e-05,2.342315e-05,9.050686e-06,1.6755398e-06,3.1732685e-05,2.179224e-05,1.9423145e-05
1981-07-22 12:00:00,0.012793521,0.018384343,0.031218173,0.014950782,0.0030015288,0.08351535,0.061417665,0.04797136
1981-07-23 12:00:00,0.023857674,0.02736339,0.034915216,0.014941396,0.0029158457,0.044129316,0.034237172,0.032540895
1981-07-24 12:00:00,0.046232987,0.055077795,0.0636627,0.028016848,0.005747527,0.075231485,0.060191497,0.060101792
1981-07-25 12:00:00,0.0030552733,0.0033583299,0.005412908,0.002123856,0.00038542383,0.008238757,0.0055848835,0.0047873314
1981-07-26 12:00:00,0.025754346,0.03568378,0.037672713,0.018702717,0.9251805,0.04769722,0.04024136,0.04826889
1981-07-27 12:00:00,0.011127112,0.00074253784,0.005335698,0.006586105,0.004990072,0.023741279,0.0241911,0.041580234
1981-07-28 12:00:00,0.0022340699,0.0030094774,0.003261654,0.0016610129,0.00046172846,0.004183177,0.0,0.004436204
1981-07-29 12:00:00,0.0007687681,0.0011029631,0.0005769858,0.00033492534,9.1056565e-05,0.0,0.00013229561,0.00036305978
1981-07-30 12:00:00,0.0027344413,0.0033951981,0.0039165947,0.0018114476,0.0003805196,0.0048957886,0.0040916563,0.00417663
1981-07-31 12:00:00,0.0048733116,0.005942002,0.0069765486,0.003181117,0.0006576725,0.008696733,0.007189038,0.0072494973
1981-08-01 12:00:00,0.0056361076,0.008919035,0.009977863,0.012858216,0.008730623,0.01085796,0.012070345,0.011540473
1981-08-02 12:00:00,0.0032511798,0.004949288,0.0058092712,0.0072076484,0.0047276304,0.0063393903,0.0068011926,0.0062924107
1981-08-03 12:00:00,0.0026386124,0.004865972,0.0044936053,0.0064813,0.004995683,0.0047329282,0.0057379,0.0060247486
1981-08-04 12:00:00,0.02741685,0.048182964,0.06434192,0.08784519,0.058374345,0.11811982,0.12371949,0.1001596
1981-08-05 12:00:00,0.82839864,2.1294398,0.8755762,1.429582,1.0614281,1.1668134,0.93157536,0.9533872
1981-08-06 12:00:00,0.23268676,0.566231,0.34049597,0.40505937,0.21997948,1.0566477,0.4311873,0.2863145
1981-08-07 12:00:00,0.01719424,0.03131349,0.028062481,0.04079132,0.03044124,0.029272167,0.03592375,0.03716254
1981-08-08 12:00:00,0.006263015,0.0044714287,0.036485314,0.036550205,0.013429624,0.10299889,0.09009807,0.05148029
1981-08-09 12:00:00,0.24552305,0.8529231,0.39414993,0.9400727,1.4875429,0.37443528,0.64035493,1.0637941
1981-08-10 12:00:00,2.3746624,6.2254987,2.7456193,4.927732,5.291651,3.0991578,3.5987158,4.7298927
1981-08-11 12:00:00,1.500348,4.2993464,2.0197027,4.317818,6.247659,7.3714275,3.1132185,5.2340326
1981-08-12 12:00:00,0.0,0.0,0.0,0.0,11.022069,1.1174611,0.15927768,0.0
1981-08-13 12:00:00,0.059086848,0.23847139,0.12932694,0.2671706,0.34076348,0.4148555,0.256853,0.21051878
1981-08-14 12:00:00,0.040793955,0.07911329,0.10930224,0.17035757,0.15162054,0.21455926,0.2545522,0.3066362
1981-08-15 12:00:00,0.008114669,0.019589065,0.010584254,0.019691912,0.01759304,0.008381046,0.013916166,0.018004412
1981-08-16 12:00:00,0.026026327,0.045045722,0.06560051,0.08753586,0.056284375,0.12939811,0.13195917,0.10201457
1981-08-17 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981-08-18 12:00:00,0.057236448,0.25244507,0.096428104,0.24359818,0.3541712,0.099087164,0.14849995,0.17229317
1981-08-19 12:00:00,0.08196264,0.21653937,0.12527856,0.2424468,0.3621517,0.1202479,0.18485071,0.31654152
